"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","cod_grupo","des_grupo","cod_funcion","des_funcion","cod_subfuncion","des_subfuncion","cod_programa","des_programa","cod_subprograma","des_subprograma","fecha_referencia","credito_inicial","modificaciones","credito_total","gastos_comprometidos","obligaciones_reconocidas","pagos_netos"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22003","Fungibles de Informática","2200300","Fungibles de Informática","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","28950","0","28950","32653,73","32653,73","25119,88"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22004","Libros y Otras Publicaciones Centralizadas","2200400","Libros y Otras Publicaciones Centralizadas","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","135459,75","-120414,58","15045,17","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22106","Productos Farmacéuticos","2210600","Productos Farmacéuticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","565","0","565","85,11","85,11","85,11"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22107","Fungibles de Laboratorio","2210700","Fungibles de Laboratorio","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","143933,01","-13438,74","130494,27","130534,98","130534,98","90365,62"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22199","Otros Suministros","2219900","Otros Suministros","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","49881,79","-10300,58","39581,21","49612,69","49612,69","49213,62"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22200","Servicios Telefónicos","2220000","Servicios Telefónicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","53715,34","0","53715,34","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22200","Servicios Telefónicos","2220058","Consumo Ibercom","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","40290,56","40290,56","32161,55"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22201","Servicios Postales y Telegráficos","2220100","Servicios Postales y Telegráficos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","4000","0","4000","3787,1","3787,1","3084,68"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","223","Transporte","22301","Otros Transportes","2230100","Otros Transportes","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1887,3","0","1887,3","4667,02","4667,02","4667,02"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","224","Primas de Seguros","22409","Primas de Seguros por Otros Riesgos","2240900","Primas de Seguros por Otros Riesgos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1590","0","1590","167,46","167,46","167,46"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","225","Tributos","22500","Tributos y Aranceles","2250000","Tributos y Aranceles","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","2800","0","2800","2582,09","2582,09","2582,09"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22601","Atenciones Protocolarias y Representativas","2260100","Atenciones Protocolarias y Representativas","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1200","-0,00999999999999091","1199,99","1199,99","1199,99","466,68"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22605","Cuotas Inscripciones y Suscripciones","2260500","Cuotas Inscripciones y suscripciones","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","300","0","300","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22606","Reuniones y Conferencias","2260600","Reuniones y Conferencias","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","2700","2917,2","5617,2","810","810","690"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22607","Celebraciones y Actos Acedémicos","2260700","Celebraciones y Actos Acedémicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","562,34","562,34","409,2"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22612","Actividades Socioculturales","2261200","Actividades Socioculturales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","63","63","63"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22615","Gastos Electorales","2261500","Gastos Electorales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1150","0","1150","4236,85","4236,85","3816,85"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22616","Gastos de sepelios","2261600","Gastos de sepelios","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","500","0","500","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22700","Trabajos de Limpieza y Aseo","2270000","Trabajos de Limpieza y Aseo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","321,28","321,28","81,28"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22706","Estudios y Trabajos Técnicos","2270600","Estudios y Trabajos Técnicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","500","0","500","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22799","Otros Trabajos","2279900","Otros Trabajos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","10182,34","10182,34","8673,32"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310000","Comisiones de Servicio","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","2200","0","2200","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","232","Locomoción","23200","Locomoción y traslado de personal","2320000","Desplazamiento transporte público","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","500","0","500","76,7","76,7","20,7"
"010","Universidad Complutense de Madrid","2015","4","Transferencias Corrientes","40","Transerencias Corrientes. al Estado y al Exterior","405","Transferencias Corrientes al Exterior","40507","Cuotas Afiliación Exterior","4050700","Cuotas Afiliación Exterior","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","400","-50","350","350","350","350"
"010","Universidad Complutense de Madrid","2015","4","Transferencias Corrientes","48","Transferencias Corrientes a Familias e Inst. SFL","480","Trans. Corr. a Inst. Sin Fines de Lucro","48012","Cuotas Afiliación Nacionales","4801200","Cuotas Afiliación Nacionales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390112","F. CC. QUÍMICAS","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","650","-150","500","500","500","500"
